seed,question,variant,kind,noise,sources,cleared,seconds_per_source,virtual_s,runtime_s,actions,move_s,measure_s,switch_s,optical_s,laser_s,cleared_count,visited_survey_points,termination,shared_attempts,shared_hits
20280918,4,B1,all_directional,constant,16,16,738.7596639085425,11820.15462253668,0.23614020000240998,561,8851.154622536684,2140.0,398.0,399.0,32.0,16,40,count_upper_bound,,
20280918,4,shared,all_directional,constant,16,16,789.4354499711447,12630.967199538316,0.27988619999814546,653,9373.967199538318,2170.0,398.0,657.0,32.0,16,40,count_upper_bound,7,1
20280918,4,B1,random,smooth,16,16,661.9505675318047,10591.209080508876,0.14968680000310997,453,8384.209080508877,1405.0,254.0,516.0,32.0,16,35,count_upper_bound,,
20280918,4,shared,random,smooth,16,16,464.15874245326097,7426.5398792521755,0.090115799997875,309,5751.5398792521755,1235.0,222.0,186.0,32.0,16,29,count_upper_bound,15,13
20280919,4,B1,boundary,constant,15,15,942.429305180771,14136.439577711566,0.20041269999637734,759,10060.439577711568,3015.0,563.0,468.0,30.0,15,49,full_coverage,,
20280919,4,shared,boundary,constant,15,15,917.2510924891819,13758.76638733773,0.22265989999868907,742,9716.766387337737,3050.0,566.0,396.0,30.0,15,49,full_coverage,9,2
20280919,4,B1,cluster,smooth,15,15,859.5448197485524,12893.172296228286,0.21845200000097975,352,11020.172296228286,1390.0,231.0,222.0,30.0,15,49,full_coverage,,
20280919,4,shared,cluster,smooth,15,15,650.4133755856507,9756.20063378476,0.07450619999872288,324,7961.200633784759,1405.0,231.0,129.0,30.0,15,49,full_coverage,14,10
20280919,4,B1,radius_min,spatial,15,15,744.4810851716425,11167.216277574636,0.05209800000011455,448,8614.216277574635,2035.0,365.0,123.0,30.0,15,49,full_coverage,,
20280919,4,shared,radius_min,spatial,15,15,767.661971906604,11514.92957859906,0.11286059999838471,532,8670.92957859906,2100.0,378.0,336.0,30.0,15,49,full_coverage,18,13
20280919,4,B1,all_directional,constant,15,15,921.9487873108686,13829.23180966303,0.15796100000443403,740,9982.23180966303,2725.0,507.0,585.0,30.0,15,49,full_coverage,,
20280919,4,shared,all_directional,constant,15,15,931.407169880095,13971.107548201426,0.1647852000023704,795,9938.107548201426,2765.0,512.0,726.0,30.0,15,49,full_coverage,7,3
20280919,4,B1,random,smooth,15,15,889.0962582234166,13336.443873351249,0.14864680000027874,609,10439.44387335125,1805.0,318.0,744.0,30.0,15,49,full_coverage,,
20280919,4,shared,random,smooth,15,15,781.8412454417054,11727.618681625581,0.11262120000174036,487,9067.618681625578,2025.0,359.0,246.0,30.0,15,49,full_coverage,18,12
